Sample	Taxon	Rank	Counts	Percent
871895048_NA0019790610_4_mouth	Centipeda	genus	184	0.58053320713
871895048_NA0019790610_4_mouth	Centipeda periodontii	species	16	0.0504811484461
871895048_NA0019790610_4_mouth	Slackia	genus	2	0.00631014355577
871895048_NA0019790610_4_mouth	Coriobacteriia	class	2	0.00631014355577
871895048_NA0019790610_4_mouth	Micrococcales	order	1053	3.32229058211
871895048_NA0019790610_4_mouth	Corynebacteriales	order	48	0.151443445338
871895048_NA0019790610_4_mouth	Propionibacteriales	order	5	0.0157753588894
871895048_NA0019790610_4_mouth	Mogibacterium	genus	62	0.195614450229
871895048_NA0019790610_4_mouth	Mogibacterium pumilum	species	62	0.195614450229
871895048_NA0019790610_4_mouth	Bacilli	class	6839	21.5775358889
871895048_NA0019790610_4_mouth	Candidatus Saccharibacteria	phylum	407	1.2841142136
871895048_NA0019790610_4_mouth	Solobacterium moorei	species	91	0.287111531787
871895048_NA0019790610_4_mouth	Streptococcus australis	species	11	0.0347057895567
871895048_NA0019790610_4_mouth	Granulicatella	genus	543	1.71320397539
871895048_NA0019790610_4_mouth	Flavobacteriia	class	876	2.76384287743
871895048_NA0019790610_4_mouth	Solobacterium	genus	91	0.287111531787
871895048_NA0019790610_4_mouth	Erysipelotrichaceae	family	91	0.287111531787
871895048_NA0019790610_4_mouth	cellular organisms	no_rank	31695	100.0
871895048_NA0019790610_4_mouth	Pasteurellales	order	2979	9.39895882631
871895048_NA0019790610_4_mouth	Granulicatella elegans	species	16	0.0504811484461
871895048_NA0019790610_4_mouth	Leptotrichia hofstadii	species	8	0.0252405742231
871895048_NA0019790610_4_mouth	Leptotrichia shahii	species	7	0.0220855024452
871895048_NA0019790610_4_mouth	Leptotrichia goodfellowii	species	2	0.00631014355577
871895048_NA0019790610_4_mouth	Bacteroidales	order	7458	23.5305253195
871895048_NA0019790610_4_mouth	Porphyromonadaceae	family	3727	11.7589525162
871895048_NA0019790610_4_mouth	Prevotellaceae	family	3669	11.5759583531
871895048_NA0019790610_4_mouth	Rothia aeria	species	21	0.0662565073355
871895048_NA0019790610_4_mouth	Clostridia	class	1254	3.95646000947
871895048_NA0019790610_4_mouth	Clostridiales	order	1254	3.95646000947
871895048_NA0019790610_4_mouth	Lachnospiraceae	family	631	1.99085029184
871895048_NA0019790610_4_mouth	Peptostreptococcaceae	family	388	1.22416784982
871895048_NA0019790610_4_mouth	Peptococcaceae	family	25	0.0788767944471
871895048_NA0019790610_4_mouth	Lactobacillales	order	5593	17.6463164537
871895048_NA0019790610_4_mouth	Aerococcaceae	family	3	0.00946521533365
871895048_NA0019790610_4_mouth	Carnobacteriaceae	family	543	1.71320397539
871895048_NA0019790610_4_mouth	Megasphaera micronuciformis	species	124	0.391228900457
871895048_NA0019790610_4_mouth	Dialister sp. E2_20	species	3	0.00946521533365
871895048_NA0019790610_4_mouth	Tannerella	genus	62	0.195614450229
871895048_NA0019790610_4_mouth	Bacteroidia	class	7458	23.5305253195
871895048_NA0019790610_4_mouth	Flavobacteriales	order	876	2.76384287743
871895048_NA0019790610_4_mouth	Actinobacteria	phylum	2530	7.98233159804
871895048_NA0019790610_4_mouth	Fusobacteriia	class	2222	7.01056949046
871895048_NA0019790610_4_mouth	Fusobacteriales	order	2222	7.01056949046
871895048_NA0019790610_4_mouth	Fusobacteriaceae	family	1145	3.61255718568
871895048_NA0019790610_4_mouth	Spirochaetes	phylum	28	0.0883420097807
871895048_NA0019790610_4_mouth	Spirochaetia	class	28	0.0883420097807
871895048_NA0019790610_4_mouth	Neisseriales	order	3642	11.490771415
871895048_NA0019790610_4_mouth	Campylobacterales	order	70	0.220855024452
871895048_NA0019790610_4_mouth	Selenomonas genomosp. P5	species	11	0.0347057895567
871895048_NA0019790610_4_mouth	Oribacterium	genus	177	0.558447704685
871895048_NA0019790610_4_mouth	Actinomyces dentalis	species	6	0.0189304306673
871895048_NA0019790610_4_mouth	Capnocytophaga genosp. AHN8471	species	2	0.00631014355577
871895048_NA0019790610_4_mouth	Peptostreptococcus stomatis	species	388	1.22416784982
871895048_NA0019790610_4_mouth	Bergeyella sp. AF14	species	66	0.20823473734
871895048_NA0019790610_4_mouth	Aggregatibacter	genus	5	0.0157753588894
871895048_NA0019790610_4_mouth	Streptococcus sp. 11aTha1	species	3668	11.5728032813
871895048_NA0019790610_4_mouth	Veillonella rogosae	species	9	0.0283956460009
871895048_NA0019790610_4_mouth	Prevotella nanceiensis	species	626	1.97507493295
871895048_NA0019790610_4_mouth	Lachnoanaerobaculum saburreum	species	74	0.233475311563
871895048_NA0019790610_4_mouth	Erysipelotrichia	class	91	0.287111531787
871895048_NA0019790610_4_mouth	Erysipelotrichales	order	91	0.287111531787
871895048_NA0019790610_4_mouth	Clostridiales incertae sedis	no_rank	189	0.59630856602
871895048_NA0019790610_4_mouth	Bacillales incertae sedis	no_rank	1246	3.93121943524
871895048_NA0019790610_4_mouth	Bacillales Family XI. Incertae Sedis	no_rank	1246	3.93121943524
871895048_NA0019790610_4_mouth	Parvimonas	genus	230	0.725666508913
871895048_NA0019790610_4_mouth	Clostridiales Family XIII. Incertae Sedis	family	189	0.59630856602
871895048_NA0019790610_4_mouth	Prevotella aurantiaca	species	323	1.01908818426
871895048_NA0019790610_4_mouth	Oribacterium sp. oral taxon 078	species	2	0.00631014355577
871895048_NA0019790610_4_mouth	Veillonella sp. oral taxon 780	species	8	0.0252405742231
871895048_NA0019790610_4_mouth	Capnocytophaga sp. oral taxon 329	species	691	2.18015459852
871895048_NA0019790610_4_mouth	Oribacterium sp. oral taxon 108	species	34	0.107272440448
871895048_NA0019790610_4_mouth	Peptococcus sp. oral taxon 168	species	25	0.0788767944471
871895048_NA0019790610_4_mouth	Tannerella sp. oral taxon HOT-286	species	62	0.195614450229
871895048_NA0019790610_4_mouth	Leptotrichia sp. PTE15	species	151	0.47641583846
871895048_NA0019790610_4_mouth	Stomatobaculum longum	species	11	0.0347057895567
871895048_NA0019790610_4_mouth	Selenomonadales	order	205	0.646789714466
871895048_NA0019790610_4_mouth	Negativicutes	class	3066	9.67345007099
871895048_NA0019790610_4_mouth	Veillonella sp. CM60	species	2	0.00631014355577
871895048_NA0019790610_4_mouth	Actinomyces sp. ICM41	species	3	0.00946521533365
871895048_NA0019790610_4_mouth	Fusobacterium sp. ACB2	species	2	0.00631014355577
871895048_NA0019790610_4_mouth	Oribacterium sp. CM12	species	141	0.444865120681
871895048_NA0019790610_4_mouth	Lachnoanaerobaculum sp. OBRC5-5	species	115	0.362833254457
871895048_NA0019790610_4_mouth	Veillonella sp. JL-2	species	5	0.0157753588894
871895048_NA0019790610_4_mouth	Actinomyces sp. ICM58	species	54	0.170373876006
871895048_NA0019790610_4_mouth	Leptotrichiaceae	family	1077	3.39801230478
871895048_NA0019790610_4_mouth	Lachnoanaerobaculum	genus	189	0.59630856602
871895048_NA0019790610_4_mouth	Streptococcus sp. GMD6S	species	5	0.0157753588894
871895048_NA0019790610_4_mouth	Stomatobaculum	genus	92	0.290266603565
871895048_NA0019790610_4_mouth	Streptococcus sp. 2011_Oral_MS_A3	species	260	0.82031866225
871895048_NA0019790610_4_mouth	Veillonella sp. 2011_Oral_VSA_D3	species	578	1.82363148762
871895048_NA0019790610_4_mouth	Rothia sp. THG-N7	species	103	0.324972393122
871895048_NA0019790610_4_mouth	Rothia sp. THG-T3	species	8	0.0252405742231
871895048_NA0019790610_4_mouth	Alloprevotella	genus	227	0.716201293579
871895048_NA0019790610_4_mouth	Actinomyces sp. S6-Spd3	species	61	0.192459378451
871895048_NA0019790610_4_mouth	Chryseobacterium sp. R064	species	2	0.00631014355577
871895048_NA0019790610_4_mouth	Slackia sp. S8 F4	species	2	0.00631014355577
871895048_NA0019790610_4_mouth	Candidatus Saccharimonas	genus	87	0.274491244676
871895048_NA0019790610_4_mouth	Tessaracoccus lapidicaptus	species	3	0.00946521533365
871895048_NA0019790610_4_mouth	Streptococcus sp. 3244O2	species	2	0.00631014355577
871895048_NA0019790610_4_mouth	Peptoniphilaceae	family	230	0.725666508913
871895048_NA0019790610_4_mouth	Eggerthellales	order	2	0.00631014355577
871895048_NA0019790610_4_mouth	Eggerthellaceae	family	2	0.00631014355577
871895048_NA0019790610_4_mouth	Tissierellia	class	230	0.725666508913
871895048_NA0019790610_4_mouth	Tissierellales	order	230	0.725666508913
871895048_NA0019790610_4_mouth	Bacteria candidate phyla	no_rank	407	1.2841142136
871895048_NA0019790610_4_mouth	FCB group	no_rank	8334	26.2943681969
871895048_NA0019790610_4_mouth	Terrabacteria group	no_rank	14010	44.2025556081
871895048_NA0019790610_4_mouth	Veillonellales	order	2861	9.02666035652
871895048_NA0019790610_4_mouth	Selenomonadaceae	family	205	0.646789714466
871895048_NA0019790610_4_mouth	Cutibacterium	genus	2	0.00631014355577
871895048_NA0019790610_4_mouth	Tannerellaceae	family	62	0.195614450229
871895057_NA0019790619_4_mouth	root	root	9304	100.0
871895057_NA0019790619_4_mouth	Bacteria	superkingdom	9304	100.0
871895057_NA0019790619_4_mouth	Spirochaetales	order	7	0.0752364574377
871895057_NA0019790619_4_mouth	Campylobacter	genus	176	1.89165950129
871895057_NA0019790619_4_mouth	Campylobacter concisus	species	176	1.89165950129
871895057_NA0019790619_4_mouth	Neisseriaceae	family	51	0.54815133276
871895057_NA0019790619_4_mouth	Neisseria	genus	47	0.505159071367
871895057_NA0019790619_4_mouth	Neisseria mucosa	species	44	0.472914875322
871895057_NA0019790619_4_mouth	Eikenella	genus	4	0.0429922613929
871895057_NA0019790619_4_mouth	Eikenella corrodens	species	4	0.0429922613929
871895057_NA0019790619_4_mouth	Pasteurellaceae	family	871	9.36156491831
871895057_NA0019790619_4_mouth	Haemophilus	genus	869	9.34006878762
871895057_NA0019790619_4_mouth	Haemophilus influenzae	species	2	0.0214961306965
871895057_NA0019790619_4_mouth	Haemophilus parainfluenzae	species	867	9.31857265692
871895057_NA0019790619_4_mouth	Rodentibacter pneumotropicus	species	2	0.0214961306965
871895057_NA0019790619_4_mouth	Bacteroidaceae	family	2	0.0214961306965
871895057_NA0019790619_4_mouth	Bacteroides	genus	2	0.0214961306965
871895057_NA0019790619_4_mouth	Porphyromonas	genus	6	0.0644883920894
871895057_NA0019790619_4_mouth	Prevotella	genus	1366	14.6818572657
871895057_NA0019790619_4_mouth	Fusobacterium	genus	208	2.23559759243
871895057_NA0019790619_4_mouth	Fusobacterium periodonticum	species	196	2.10662080825
871895057_NA0019790619_4_mouth	Megasphaera	genus	57	0.61263972485
871895057_NA0019790619_4_mouth	Selenomonas	genus	205	2.20335339639
871895057_NA0019790619_4_mouth	Bacteroidetes	phylum	2103	22.6031814273
871895057_NA0019790619_4_mouth	Capnocytophaga	genus	16	0.171969045572
871895057_NA0019790619_4_mouth	Capnocytophaga gingivalis	species	5	0.0537403267412
871895057_NA0019790619_4_mouth	Proteobacteria	phylum	1098	11.8013757524
871895057_NA0019790619_4_mouth	Gammaproteobacteria	class	871	9.36156491831
871895057_NA0019790619_4_mouth	Firmicutes	phylum	4393	47.2162510748
871895057_NA0019790619_4_mouth	Peptostreptococcus	genus	113	1.21453138435
871895057_NA0019790619_4_mouth	Sarcina	genus	6	0.0644883920894
871895057_NA0019790619_4_mouth	Micrococcaceae	family	404	4.34221840069
871895057_NA0019790619_4_mouth	Streptococcaceae	family	1695	18.2179707653
871895057_NA0019790619_4_mouth	Streptococcus	genus	1695	18.2179707653
871895057_NA0019790619_4_mouth	Streptococcus parasanguinis	species	467	5.01934651763
871895057_NA0019790619_4_mouth	Gemella	genus	475	5.10533104041
871895057_NA0019790619_4_mouth	Bacillales	order	475	5.10533104041
871895057_NA0019790619_4_mouth	Corynebacteriaceae	family	5	0.0537403267412
871895057_NA0019790619_4_mouth	Actinomyces	genus	926	9.95270851247
871895057_NA0019790619_4_mouth	Actinomyces odontolyticus	species	816	8.77042132416
871895057_NA0019790619_4_mouth	Corynebacterium	genus	5	0.0537403267412
871895057_NA0019790619_4_mouth	Actinobacteria	class	1338	14.3809114359
871895057_NA0019790619_4_mouth	Actinomycetales	order	929	9.98495270851
871895057_NA0019790619_4_mouth	Rothia dentocariosa	species	20	0.214961306965
871895057_NA0019790619_4_mouth	Actinomycetaceae	family	929	9.98495270851
871895057_NA0019790619_4_mouth	Mobiluncus	genus	3	0.0322441960447
871895057_NA0019790619_4_mouth	Mycoplasmatales	order	4	0.0429922613929
871895057_NA0019790619_4_mouth	Mycoplasmataceae	family	4	0.0429922613929
871895057_NA0019790619_4_mouth	Mycoplasma	genus	4	0.0429922613929
871895057_NA0019790619_4_mouth	Mycoplasma orale	species	4	0.0429922613929
871895057_NA0019790619_4_mouth	unclassified Bacteria	no_rank	74	0.79535683577
871895057_NA0019790619_4_mouth	Prevotella intermedia	species	4	0.0429922613929
871895057_NA0019790619_4_mouth	Prevotella oris	species	2	0.0214961306965
871895057_NA0019790619_4_mouth	Betaproteobacteria	class	51	0.54815133276
871895057_NA0019790619_4_mouth	Gemella morbillorum	species	469	5.04084264832
871895057_NA0019790619_4_mouth	Veillonella	genus	1060	11.3929492691
871895057_NA0019790619_4_mouth	Veillonella parvula	species	770	8.27601031814
871895057_NA0019790619_4_mouth	Epsilonproteobacteria	class	176	1.89165950129
871895057_NA0019790619_4_mouth	Mollicutes	class	4	0.0429922613929
871895057_NA0019790619_4_mouth	Veillonellaceae	family	1117	12.005588994
871895057_NA0019790619_4_mouth	Clostridiaceae	family	6	0.0644883920894
871895057_NA0019790619_4_mouth	Fusobacteria	phylum	285	3.06319862425
871895057_NA0019790619_4_mouth	Leptotrichia	genus	77	0.827601031814
871895057_NA0019790619_4_mouth	Rothia	genus	404	4.34221840069
871895057_NA0019790619_4_mouth	Parvimonas micra	species	10	0.107480653482
871895057_NA0019790619_4_mouth	Porphyromonas catoniae	species	6	0.0644883920894
871895057_NA0019790619_4_mouth	Corynebacterium matruchotii	species	2	0.0214961306965
871895057_NA0019790619_4_mouth	Johnsonella	genus	27	0.290197764402
871895057_NA0019790619_4_mouth	Catonella	genus	22	0.236457437661
871895057_NA0019790619_4_mouth	Catonella morbi	species	22	0.236457437661
871895057_NA0019790619_4_mouth	Capnocytophaga granulosa	species	9	0.0967325881341
871895057_NA0019790619_4_mouth	Granulicatella adiacens	species	151	1.62295786758
871895057_NA0019790619_4_mouth	Flavobacteriaceae	family	19	0.204213241617
871895057_NA0019790619_4_mouth	Actinomyces graevenitzii	species	46	0.494411006019
871895057_NA0019790619_4_mouth	Bergeyella	genus	3	0.0322441960447
871895057_NA0019790619_4_mouth	Prevotella pallens	species	177	1.90240756664
871895057_NA0019790619_4_mouth	Corynebacterium durum	species	3	0.0322441960447
871895057_NA0019790619_4_mouth	Bacteroidetes/Chlorobi group	no_rank	2103	22.6031814273
871895057_NA0019790619_4_mouth	delta/epsilon subdivisions	subphylum	176	1.89165950129
871895057_NA0019790619_4_mouth	Streptococcus peroris	species	5	0.0537403267412
871895057_NA0019790619_4_mouth	Selenomonas sputigena	species	76	0.816852966466
871895057_NA0019790619_4_mouth	Campylobacteraceae	family	176	1.89165950129
871895057_NA0019790619_4_mouth	Centipeda	genus	166	1.78417884781
871895057_NA0019790619_4_mouth	Centipeda periodontii	species	71	0.763112639725
871895057_NA0019790619_4_mouth	Trichococcus	genus	2	0.0214961306965
871895057_NA0019790619_4_mouth	Micrococcales	order	404	4.34221840069
871895057_NA0019790619_4_mouth	Corynebacteriales	order	5	0.0537403267412
871895057_NA0019790619_4_mouth	Mogibacterium	genus	47	0.505159071367
871895057_NA0019790619_4_mouth	Mogibacterium pumilum	species	47	0.505159071367
871895057_NA0019790619_4_mouth	Bacilli	class	2323	24.967755804
871895057_NA0019790619_4_mouth	Candidatus Saccharibacteria	phylum	74	0.79535683577
871895057_NA0019790619_4_mouth	Solobacterium moorei	species	56	0.601891659501
871895057_NA0019790619_4_mouth	Granulicatella	genus	151	1.62295786758
871895057_NA0019790619_4_mouth	Flavobacteriia	class	19	0.204213241617
871895057_NA0019790619_4_mouth	Solobacterium	genus	56	0.601891659501
871895057_NA0019790619_4_mouth	Erysipelotrichaceae	family	58	0.623387790198
871895057_NA0019790619_4_mouth	cellular organisms	no_rank	9304	100.0
871895057_NA0019790619_4_mouth	Pasteurellales	order	871	9.36156491831
871895057_NA0019790619_4_mouth	Bacteroidales	order	2084	22.3989681857
871895057_NA0019790619_4_mouth	Porphyromonadaceae	family	6	0.0644883920894
871895057_NA0019790619_4_mouth	Prevotellaceae	family	2072	22.2699914015
871895057_NA0019790619_4_mouth	Rothia aeria	species	4	0.0429922613929
871895057_NA0019790619_4_mouth	Clostridia	class	514	5.52450558899
871895057_NA0019790619_4_mouth	Clostridiales	order	514	5.52450558899
871895057_NA0019790619_4_mouth	Lachnospiraceae	family	317	3.40713671539
871895057_NA0019790619_4_mouth	Peptostreptococcaceae	family	115	1.23602751505
871895057_NA0019790619_4_mouth	Lactobacillales	order	1848	19.8624247635
871895057_NA0019790619_4_mouth	Carnobacteriaceae	family	153	1.64445399828
871895057_NA0019790619_4_mouth	Megasphaera micronuciformis	species	57	0.61263972485
871895057_NA0019790619_4_mouth	Prevotella micans	species	2	0.0214961306965
871895057_NA0019790619_4_mouth	Tannerella	genus	4	0.0429922613929
871895057_NA0019790619_4_mouth	Bacteroidia	class	2084	22.3989681857
871895057_NA0019790619_4_mouth	Flavobacteriales	order	19	0.204213241617
871895057_NA0019790619_4_mouth	Actinobacteria	phylum	1338	14.3809114359
871895057_NA0019790619_4_mouth	Fusobacteriia	class	285	3.06319862425
871895057_NA0019790619_4_mouth	Fusobacteriales	order	285	3.06319862425
871895057_NA0019790619_4_mouth	Fusobacteriaceae	family	208	2.23559759243
871895057_NA0019790619_4_mouth	Spirochaetes	phylum	7	0.0752364574377
871895057_NA0019790619_4_mouth	Spirochaetia	class	7	0.0752364574377
871895057_NA0019790619_4_mouth	Neisseriales	order	51	0.54815133276
871895057_NA0019790619_4_mouth	Campylobacterales	order	176	1.89165950129
871895057_NA0019790619_4_mouth	Faecalibacterium	genus	5	0.0537403267412
871895057_NA0019790619_4_mouth	Selenomonas genomosp. P5	species	129	1.38650042992
871895057_NA0019790619_4_mouth	Oribacterium	genus	101	1.08555460017
871895057_NA0019790619_4_mouth	Neisseria bacilliformis	species	3	0.0322441960447
871895057_NA0019790619_4_mouth	Peptostreptococcus stomatis	species	113	1.21453138435
871895057_NA0019790619_4_mouth	Bergeyella sp. AF14	species	3	0.0322441960447
871895057_NA0019790619_4_mouth	Bacteroides barnesiae	species	2	0.0214961306965
871895057_NA0019790619_4_mouth	Streptococcus sp. 11aTha1	species	999	10.7373172829
871895057_NA0019790619_4_mouth	Prevotella nanceiensis	species	108	1.16079105761
871895057_NA0019790619_4_mouth	Lachnoanaerobaculum saburreum	species	52	0.558899398108
871895057_NA0019790619_4_mouth	Synergistetes	phylum	2	0.0214961306965
